instance_name,iteration,current_cost,best_cost,num_routes,total_demand,avg_route_len,feasibility_penalty,perc_unserved_nodes,destroy_op_name,repair_op_name,destroy_op_idx,repair_op_idx,ruin_frac,cost_delta,is_improvement,is_new_best
C1_4_10,135,9195.865611724279,8310.474744051833,43,7450,9.627906976520283,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.1859903381642512,102.96909315084667,0,0
C1_4_10,136,9195.865611724279,8310.474744051833,43,7450,9.627906976520283,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.18840579710144928,102.96398083176064,0,0
C1_4_10,137,9195.865611724279,8310.474744051833,43,7450,9.627906976520283,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.21497584541062803,438.44099919537075,0,0
C1_4_10,138,9195.865611724279,8310.474744051833,43,7450,9.627906976520283,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.12560386473429952,270.6814797930383,0,0
C1_4_10,139,9195.865611724279,8310.474744051833,43,7450,9.627906976520283,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.1642512077294686,322.8310188285941,0,0
C1_4_10,140,9195.865611724279,8310.474744051833,43,7460,9.65116279047323,3.8944148321679677,0.0,_destroy_random,_repair_best_insertion,0,0,0.13043478260869565,-3.8944148321679677,1,0
C1_4_10,141,9191.971196892111,8310.474744051833,43,7480,9.674418604426178,83.77596919364441,0.0,_destroy_worst,_repair_best_insertion,1,0,0.1180722891566265,-83.77596919364441,1,0
C1_4_10,142,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.18990384615384615,127.12013441948329,0,0
C1_4_10,143,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.10817307692307693,90.70980606448393,0,0
C1_4_10,144,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.12980769230769232,690.6496349106637,0,0
C1_4_10,145,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.23557692307692307,1150.0147912545144,0,0
C1_4_10,146,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.125,252.40889243063975,0,0
C1_4_10,147,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.1875,560.0896387175035,0,0
C1_4_10,148,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.2403846153846154,586.0975130242641,0,0
C1_4_10,149,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.10336538461538461,442.9946904226381,0,0
C1_4_10,150,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.18990384615384615,912.0976821099575,0,0
C1_4_10,151,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.13701923076923078,290.28635150378796,0,0
C1_4_10,152,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.21153846153846154,2281.19371243392,0,0
C1_4_10,153,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.19230769230769232,398.043842559262,0,0
C1_4_10,154,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.17307692307692307,280.4285274348422,0,0
C1_4_10,155,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.19951923076923078,1557.1097700165392,0,0
C1_4_10,156,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.24278846153846154,249.3042608459782,0,0
C1_4_10,157,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.20432692307692307,501.43990956547714,0,0
C1_4_10,158,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.11778846153846154,1222.7804114458486,0,0
C1_4_10,159,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.18028846153846154,1239.3693192958199,0,0
C1_4_10,160,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.15144230769230768,76.45206019373109,0,0
C1_4_10,161,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.22355769230769232,313.1135299115249,0,0
C1_4_10,162,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.21875,259.05364113335054,0,0
C1_4_10,163,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.20432692307692307,1803.288628479495,0,0
C1_4_10,164,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.23076923076923078,228.25514528980966,0,0
C1_4_10,165,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.22596153846153846,2217.7992634346665,0,0
C1_4_10,166,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.09375,39.64891597188398,0,0
C1_4_10,167,9108.195227698467,8310.474744051833,43,7480,9.674418604426178,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.10817307692307693,956.0648370845447,0,0
C1_4_10,168,9108.195227698467,8310.474744051833,43,7500,9.697674418379124,7.19969783513443,0.0,_destroy_random,_repair_best_insertion,0,0,0.07932692307692307,-7.19969783513443,1,0
C1_4_10,169,9100.995529863332,8310.474744051833,43,7500,9.697674418379124,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.14388489208633093,204.1688880252641,0,0
C1_4_10,170,9100.995529863332,8310.474744051833,43,7500,9.697674418379124,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.20623501199040767,163.37159646883993,0,0
C1_4_10,171,9100.995529863332,8310.474744051833,43,7500,9.697674418379124,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.12949640287769784,118.07039679912305,0,0
C1_4_10,172,9100.995529863332,8310.474744051833,43,7500,9.697674418379124,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.2422062350119904,584.0669975041837,0,0
C1_4_10,173,9100.995529863332,8310.474744051833,43,7500,9.697674418379124,18.407424046934466,0.0,_destroy_random,_repair_regret2,0,1,0.18705035971223022,-18.407424046934466,1,0
C1_4_10,174,9082.588105816398,8310.474744051833,43,7500,9.697674418379124,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.1223021582733813,180.79611348706203,0,0
C1_4_10,175,9082.588105816398,8310.474744051833,43,7500,9.697674418379124,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.16546762589928057,25.667311545161283,0,0
C1_4_10,176,9082.588105816398,8310.474744051833,43,7500,9.697674418379124,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.11990407673860912,128.71266006799306,0,0
C1_4_10,177,9082.588105816398,8310.474744051833,43,7500,9.697674418379124,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.18465227817745802,1886.1621636115524,0,0
C1_4_10,178,9082.588105816398,8310.474744051833,43,7500,9.697674418379124,-306.0261170480644,0.0,_destroy_worst,_repair_best_insertion,1,0,0.19664268585131894,306.0261170480644,0,0
C1_4_10,179,9388.614222864462,8310.474744051833,43,7500,9.697674418379124,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.20623501199040767,12.351463367083852,0,0
C1_4_10,180,9388.614222864462,8310.474744051833,43,7500,9.697674418379124,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.22062350119904076,126.83085920032318,0,0
C1_4_10,181,9388.614222864462,8310.474744051833,43,7530,9.720930232332073,195.99609358676753,0.0,_destroy_worst,_repair_regret2,1,1,0.20623501199040767,-195.99609358676753,1,0
C1_4_10,182,9192.618129277695,8310.474744051833,43,7530,9.720930232332073,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.21291866028708134,642.5369530407752,0,0
C1_4_10,183,9192.618129277695,8310.474744051833,43,7530,9.720930232332073,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.1339712918660287,52.063719364408826,0,0
C1_4_10,184,9192.618129277695,8310.474744051833,43,7530,9.720930232332073,-784.9745969031683,0.0,_destroy_cluster,_repair_regret2,2,1,0.18181818181818182,784.9745969031683,0,0
C1_4_10,185,9977.592726180863,8310.474744051833,44,7530,9.499999999784091,554.539865746794,0.0,_destroy_worst,_repair_regret2,1,1,0.15550239234449761,-554.539865746794,1,0
C1_4_10,186,9423.052860434069,8310.474744051833,44,7530,9.499999999784091,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.22966507177033493,776.292766017139,0,0
C1_4_10,187,9423.052860434069,8310.474744051833,44,7530,9.499999999784091,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.18660287081339713,1035.1834657816144,0,0
C1_4_10,188,9423.052860434069,8310.474744051833,44,7530,9.499999999784091,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.16028708133971292,34.66138026497174,0,0
C1_4_10,189,9423.052860434069,8310.474744051833,44,7530,9.499999999784091,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.24641148325358853,569.4292624342761,0,0
C1_4_10,190,9423.052860434069,8310.474744051833,44,7530,9.499999999784091,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.20574162679425836,1223.487988673729,0,0
C1_4_10,191,9423.052860434069,8310.474744051833,43,7410,9.55813953466144,0.14347382145933807,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.08373205741626795,-0.14347382145933807,1,0
C1_4_10,192,9422.90938661261,8310.474744051833,43,7420,9.581395348614388,78.89866257474205,0.0,_destroy_random,_repair_regret2,0,1,0.09975669099756691,-78.89866257474205,1,0
C1_4_10,193,9344.010724037867,8310.474744051833,43,7420,9.581395348614388,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.22572815533980584,326.8463535291412,0,0
C1_4_10,194,9344.010724037867,8310.474744051833,43,7420,9.581395348614388,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.23786407766990292,1651.5034207312328,0,0
C1_4_10,195,9344.010724037867,8310.474744051833,43,7420,9.581395348614388,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.15776699029126215,261.66117616980773,0,0
C1_4_10,196,9344.010724037867,8310.474744051833,43,7430,9.604651162567334,92.25879085506494,0.0,_destroy_worst,_repair_regret2,1,1,0.09466019417475728,-92.25879085506494,1,0
C1_4_10,197,9251.751933182803,8310.474744051833,43,7430,9.604651162567334,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.2397094430992736,138.1198920618317,0,0
C1_4_10,198,9251.751933182803,8310.474744051833,43,7430,9.604651162567334,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.1549636803874092,125.78273771626664,0,0
C1_4_10,199,9251.751933182803,8310.474744051833,43,7430,9.604651162567334,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.14043583535108958,670.1263767623404,0,0
C1_4_10,200,9251.751933182803,8310.474744051833,43,7450,9.627906976520283,12.591770182187247,0.0,_destroy_random,_repair_best_insertion,0,0,0.09927360774818401,-12.591770182187247,1,0
C1_4_10,201,9239.160163000615,8310.474744051833,43,7450,9.627906976520283,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.21256038647342995,658.7289939901548,0,0
C1_4_10,202,9239.160163000615,8310.474744051833,43,7450,9.627906976520283,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.13526570048309178,968.1062023992217,0,0
C1_4_10,203,9239.160163000615,8310.474744051833,43,7450,9.627906976520283,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.13043478260869565,177.91560332019435,0,0
C1_4_10,204,9239.160163000615,8310.474744051833,43,7450,9.627906976520283,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.21014492753623187,659.4448532285041,0,0
C1_4_10,205,9239.160163000615,8310.474744051833,43,7450,9.627906976520283,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.2318840579710145,8.61161281456225,0,0
C1_4_10,206,9239.160163000615,8310.474744051833,43,7450,9.627906976520283,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.10144927536231885,35.039541393000036,0,0
C1_4_10,207,9239.160163000615,8310.474744051833,44,7390,9.340909090696798,-1595.945959523764,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.16183574879227053,1595.945959523764,0,0
C1_4_10,208,10835.10612252438,8310.474744051833,45,7410,9.1555555553521,246.25337446713456,0.0,_destroy_random,_repair_regret2,0,1,0.1873479318734793,-246.25337446713456,1,0
C1_4_10,209,10588.852748057245,8310.474744051833,45,7400,9.1555555553521,-40.70122759186779,0.0,_destroy_random,_repair_regret2,0,1,0.11165048543689321,40.70122759186779,0,0
C1_4_10,210,10629.553975649113,8310.474744051833,45,7400,9.1555555553521,129.37527516494993,0.0,_destroy_worst,_repair_regret2,1,1,0.1650485436893204,-129.37527516494993,1,0
C1_4_10,211,10500.178700484163,8310.474744051833,45,7400,9.1555555553521,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.14320388349514562,418.72799079238393,0,0
C1_4_10,212,10500.178700484163,8310.474744051833,44,7410,9.38636363615031,235.35851715534955,0.0,_destroy_worst,_repair_regret2,1,1,0.10922330097087378,-235.35851715534955,1,0
C1_4_10,213,10264.820183328813,8310.474744051833,44,7410,9.38636363615031,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.24213075060532688,117.81419519943302,0,0
C1_4_10,214,10264.820183328813,8310.474744051833,44,7410,9.38636363615031,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.2397094430992736,342.60208688968123,0,0
C1_4_10,215,10264.820183328813,8310.474744051833,44,7410,9.38636363615031,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.13801452784503632,239.61341006784824,0,0
C1_4_10,216,10264.820183328813,8310.474744051833,44,7440,9.409090908877067,36.39278634607581,0.0,_destroy_worst,_repair_regret2,1,1,0.14769975786924938,-36.39278634607581,1,0
C1_4_10,217,10228.427396982737,8310.474744051833,44,7440,9.409090908877067,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.15942028985507245,79.5225211467332,0,0
C1_4_10,218,10228.427396982737,8310.474744051833,44,7440,9.409090908877067,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.24879227053140096,1215.2489302948288,0,0
C1_4_10,219,10228.427396982737,8310.474744051833,44,7440,9.409090908877067,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.20048309178743962,335.1429817966364,0,0
C1_4_10,220,10228.427396982737,8310.474744051833,44,7460,9.431818181603823,197.48351177185214,0.0,_destroy_random,_repair_best_insertion,0,0,0.18115942028985507,-197.48351177185214,1,0
C1_4_10,221,10030.943885210885,8310.474744051833,44,7460,9.431818181603823,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.1108433734939759,43.57406784825798,0,0
C1_4_10,222,10030.943885210885,8310.474744051833,44,7460,9.431818181603823,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.13975903614457832,967.1371833115845,0,0
C1_4_10,223,10030.943885210885,8310.474744051833,44,7470,9.45454545433058,208.22591723566984,0.0,_destroy_worst,_repair_best_insertion,1,0,0.10843373493975904,-208.22591723566984,1,0
C1_4_10,224,9822.717967975215,8310.474744051833,44,7480,9.45454545433058,144.6967860169607,0.0,_destroy_random,_repair_regret2,0,1,0.1466346153846154,-144.6967860169607,1,0
C1_4_2,0,10503.579895879848,10503.579895879848,41,7200,9.7804878046395,1253.893451100439,0.0,_destroy_worst,_repair_best_insertion,1,0,0.125,-1253.893451100439,1,1
C1_4_2,1,9249.686444779409,9249.686444779409,41,7200,9.7804878046395,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.19451371571072318,359.33307059348044,0,0
C1_4_2,2,9249.686444779409,9249.686444779409,42,7230,9.57142857120068,117.64467316884475,0.0,_destroy_worst,_repair_best_insertion,1,0,0.09226932668329177,-117.64467316884475,1,1
C1_4_2,3,9132.041771610564,9132.041771610564,42,7230,9.57142857120068,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.17164179104477612,1024.0017304467874,0,0
C1_4_2,4,9132.041771610564,9132.041771610564,42,7250,9.595238095009638,4.574115119237831,0.0,_destroy_random,_repair_best_insertion,0,0,0.1318407960199005,-4.574115119237831,1,1
C1_4_2,5,9127.467656491326,9127.467656491326,44,7260,9.181818181609504,-530.7916663606629,0.0,_destroy_random,_repair_regret2,0,1,0.11910669975186104,530.7916663606629,0,0
C1_4_2,6,9658.259322851989,9127.467656491326,44,7260,9.181818181609504,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.07920792079207921,364.0170968734674,0,0
C1_4_2,7,9658.259322851989,9127.467656491326,44,7260,9.181818181609504,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.20544554455445543,1390.1350326862412,0,0
C1_4_2,8,9658.259322851989,9127.467656491326,44,7260,9.181818181609504,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.11633663366336634,20.20272639837094,0,0
C1_4_2,9,9658.259322851989,9127.467656491326,44,7260,9.181818181609504,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.2103960396039604,389.1878327070681,0,0
C1_4_2,10,9658.259322851989,9127.467656491326,44,7260,9.181818181609504,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.18564356435643564,466.49725252844655,0,0
C1_4_2,11,9658.259322851989,9127.467656491326,44,7260,9.181818181609504,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.1188118811881188,70.76492454507934,0,0
C1_4_2,12,9658.259322851989,9127.467656491326,44,7290,9.20454545433626,146.38780911631875,0.0,_destroy_random,_repair_best_insertion,0,0,0.2079207920792079,-146.38780911631875,1,0
C1_4_2,13,9511.87151373567,9127.467656491326,44,7290,9.20454545433626,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.2074074074074074,704.2045200818684,0,0
C1_4_2,14,9511.87151373567,9127.467656491326,45,7290,8.9999999998,212.7603790946905,0.0,_destroy_worst,_repair_regret2,1,1,0.1259259259259259,-212.7603790946905,1,0
C1_4_2,15,9299.11113464098,9127.467656491326,45,7290,8.9999999998,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.1111111111111111,441.349864064814,0,0
C1_4_2,16,9299.11113464098,9127.467656491326,45,7290,8.9999999998,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.12345679012345678,442.3607794541076,0,0
C1_4_2,17,9299.11113464098,9127.467656491326,45,7290,8.9999999998,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.24938271604938272,1024.2613595432395,0,0
C1_4_2,18,9299.11113464098,9127.467656491326,45,7290,8.9999999998,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.23209876543209876,1511.0901275717533,0,0
C1_4_2,19,9299.11113464098,9127.467656491326,45,7290,8.9999999998,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.24691358024691357,2091.265595284369,0,0
C1_4_2,20,9299.11113464098,9127.467656491326,45,7290,9.022222222021728,21.76339058278245,0.0,_destroy_random,_repair_regret2,0,1,0.22962962962962963,-21.76339058278245,1,0
C1_4_2,21,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.16748768472906403,135.56173962645698,0,0
C1_4_2,22,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.09852216748768473,395.1499910476159,0,0
C1_4_2,23,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.0812807881773399,430.5338983501515,0,0
C1_4_2,24,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.10837438423645321,1277.7606288406969,0,0
C1_4_2,25,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.09359605911330049,491.31848520935455,0,0
C1_4_2,26,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.23891625615763548,1139.0006893564296,0,0
C1_4_2,27,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.2413793103448276,255.24178966416912,0,0
C1_4_2,28,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.1896551724137931,1125.280240499138,0,0
C1_4_2,29,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.10591133004926108,52.10404857492722,0,0
C1_4_2,30,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.13054187192118227,788.4357548034513,0,0
C1_4_2,31,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.11576354679802955,208.4135046926658,0,0
C1_4_2,32,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.14285714285714285,729.3862624360299,0,0
C1_4_2,33,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.1921182266009852,1088.0352702030705,0,0
C1_4_2,34,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.21182266009852216,1018.5166274616695,0,0
C1_4_2,35,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.1748768472906404,401.236694454803,0,0
C1_4_2,36,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.16995073891625614,701.7824109942267,0,0
C1_4_2,37,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.11330049261083744,457.1469189750387,0,0
C1_4_2,38,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.08866995073891626,302.1521586045128,0,0
C1_4_2,39,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.15763546798029557,760.1494240259926,0,0
C1_4_2,40,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.2044334975369458,907.6976201575471,0,0
C1_4_2,41,9277.347744058197,9127.467656491326,45,7290,9.022222222021728,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.16995073891625614,68.84801329217589,0,0
C1_4_2,42,9277.347744058197,9127.467656491326,45,7310,9.044444444243457,48.72539146177587,0.0,_destroy_random,_repair_regret2,0,1,0.08374384236453201,-48.72539146177587,1,0
C1_4_2,43,9228.622352596421,9127.467656491326,45,7310,9.044444444243457,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.22604422604422605,877.6301962486432,0,0
C1_4_2,44,9228.622352596421,9127.467656491326,45,7310,9.044444444243457,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.23095823095823095,954.8314338872533,0,0
C1_4_2,45,9228.622352596421,9127.467656491326,45,7310,9.044444444243457,182.6093752494271,0.0,_destroy_worst,_repair_best_insertion,1,0,0.10319410319410319,-182.6093752494271,1,1
C1_4_2,46,9046.012977346994,9046.012977346994,45,7310,9.044444444243457,50.17469520201303,0.0,_destroy_worst,_repair_best_insertion,1,0,0.08845208845208845,-50.17469520201303,1,1
C1_4_2,47,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.16216216216216217,940.8834062176247,0,0
C1_4_2,48,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.16216216216216217,677.1234277817057,0,0
C1_4_2,49,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.24078624078624078,377.7413765812398,0,0
C1_4_2,50,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.15233415233415235,498.64261625574545,0,0
C1_4_2,51,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.10073710073710074,24.459122714535624,0,0
C1_4_2,52,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.1597051597051597,493.16762971966455,0,0
C1_4_2,53,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.2285012285012285,480.90507435458494,0,0
C1_4_2,54,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.21867321867321868,1200.37053094548,0,0
C1_4_2,55,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_cluster,_repair_regret2,2,1,0.12039312039312039,422.6375951087175,0,0
C1_4_2,56,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.17936117936117937,309.29935823367305,0,0
C1_4_2,57,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_random,_repair_regret2,0,1,0.20638820638820637,324.41198636795707,0,0
C1_4_2,58,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.11547911547911548,908.1019348894733,0,0
C1_4_2,59,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.1547911547911548,1163.8832078922678,0,0
C1_4_2,60,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.09828009828009827,564.8024650662701,0,0
C1_4_2,61,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_random,_repair_best_insertion,0,0,0.085995085995086,130.27956601574078,0,0
C1_4_2,62,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_cluster,_repair_best_insertion,2,0,0.10073710073710074,779.4036261379661,0,0
C1_4_2,63,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_worst,_repair_best_insertion,1,0,0.11056511056511056,92.1487041061373,0,0
C1_4_2,64,8995.838282144981,8995.838282144981,45,7310,9.044444444243457,0.0,0.0,_destroy_worst,_repair_regret2,1,1,0.19656019656019655,412.4283938842618,0,0
